,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,ai_impact,tasks,ai_models,ai_workload_ratio,domain
237,2024,MI,FT,Data Engineer,117000,USD,117000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
238,2024,MI,FT,Data Engineer,300200,USD,300200,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
239,2024,MI,FT,Data Engineer,170700,USD,170700,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
240,2024,MI,FT,Data Engineer,150600,USD,150600,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
241,2024,MI,FT,Data Engineer,102500,USD,102500,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
242,2024,MI,FT,Data Engineer,154500,USD,154500,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
243,2024,MI,FT,Data Engineer,61800,USD,61800,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
244,2024,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
245,2024,SE,FT,Data Engineer,96600,USD,96600,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
246,2024,SE,FT,Data Engineer,156170,USD,156170,ZA,0,ZA,M,30%,216,1478,0.1461434370771312,Hospitality
247,2024,SE,FT,Data Engineer,95060,USD,95060,ZA,0,ZA,M,30%,216,1478,0.1461434370771312,Hospitality
248,2024,SE,FT,Data Engineer,264800,USD,264800,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
249,2024,SE,FT,Data Engineer,172900,USD,172900,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
250,2024,MI,FT,Data Engineer,196900,USD,196900,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
251,2024,MI,FT,Data Engineer,175654,USD,175654,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
252,2024,SE,FT,Data Engineer,153900,USD,153900,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
253,2024,SE,FT,Data Engineer,85500,USD,85500,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
254,2024,MI,FT,Data Engineer,171210,USD,171210,CA,0,CA,M,30%,216,1478,0.1461434370771312,Hospitality
255,2024,MI,FT,Data Engineer,92190,USD,92190,CA,0,CA,M,30%,216,1478,0.1461434370771312,Hospitality
256,2024,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
257,2024,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
258,2024,SE,FT,Data Engineer,308000,USD,308000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
259,2024,SE,FT,Data Engineer,190400,USD,190400,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
260,2024,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
261,2024,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
262,2024,SE,FT,Data Engineer,196900,USD,196900,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
263,2024,SE,FT,Data Engineer,171455,USD,171455,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
264,2024,SE,FT,Data Engineer,235400,USD,235400,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
265,2024,SE,FT,Data Engineer,209720,USD,209720,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
266,2024,MI,FT,Data Engineer,194100,USD,194100,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
267,2024,MI,FT,Data Engineer,86400,USD,86400,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
268,2024,SE,FT,Data Engineer,207000,USD,207000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
269,2024,SE,FT,Data Engineer,154960,USD,154960,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
270,2024,MI,FT,Data Engineer,136620,USD,136620,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
271,2024,MI,FT,Data Engineer,124200,USD,124200,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
272,2024,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
273,2024,SE,FT,Data Engineer,137500,USD,137500,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
274,2024,SE,FT,Data Engineer,219230,USD,219230,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
275,2024,SE,FT,Data Engineer,149300,USD,149300,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
276,2024,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
277,2024,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
278,2024,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
279,2024,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
280,2024,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
281,2024,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
282,2024,EN,FT,Data Engineer,185000,USD,185000,US,0,US,L,30%,216,1478,0.1461434370771312,Hospitality
283,2024,EN,FT,Data Engineer,91200,USD,91200,US,0,US,L,30%,216,1478,0.1461434370771312,Hospitality
284,2024,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
285,2024,SE,FT,Data Engineer,235000,USD,235000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
286,2024,MI,FT,Data Engineer,70000,GBP,87500,GB,0,GB,M,30%,216,1478,0.1461434370771312,Hospitality
287,2024,MI,FT,Data Engineer,51200,GBP,64000,GB,0,GB,M,30%,216,1478,0.1461434370771312,Hospitality
288,2024,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
289,2024,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
290,2024,SE,FT,Data Engineer,199800,USD,199800,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
291,2024,SE,FT,Data Engineer,136100,USD,136100,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
292,2024,MI,FT,Data Engineer,131800,USD,131800,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
293,2024,MI,FT,Data Engineer,61800,USD,61800,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
294,2024,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
295,2024,SE,FT,Data Engineer,136100,USD,136100,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
296,2024,MI,FT,Data Engineer,209600,USD,209600,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
297,2024,MI,FT,Data Engineer,149300,USD,149300,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
298,2024,MI,FT,Data Engineer,172000,USD,172000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
299,2024,MI,FT,Data Engineer,75600,USD,75600,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
300,2024,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
301,2024,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
302,2024,MI,FT,Data Engineer,144000,USD,144000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
303,2024,MI,FT,Data Engineer,97000,USD,97000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
304,2024,SE,FT,Data Engineer,201500,USD,201500,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
305,2024,SE,FT,Data Engineer,183000,USD,183000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
306,2024,MI,FT,Data Engineer,132000,USD,132000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
307,2024,MI,FT,Data Engineer,88000,USD,88000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
308,2024,SE,FT,Data Engineer,259000,USD,259000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
309,2024,SE,FT,Data Engineer,204000,USD,204000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
310,2024,SE,FT,Data Engineer,240000,USD,240000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
311,2024,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
312,2024,SE,FT,Data Engineer,201300,USD,201300,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
313,2024,SE,FT,Data Engineer,123900,USD,123900,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
314,2024,SE,FT,Data Engineer,235400,USD,235400,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
315,2024,SE,FT,Data Engineer,209720,USD,209720,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
316,2024,EX,FT,Data Engineer,130000,USD,130000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
317,2024,EX,FT,Data Engineer,90000,USD,90000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
318,2024,MI,FT,Data Engineer,270000,USD,270000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
319,2024,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
320,2024,MI,FT,Data Engineer,144000,USD,144000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
321,2024,MI,FT,Data Engineer,102500,USD,102500,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
322,2024,MI,FT,Data Engineer,80300,USD,80300,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
323,2024,MI,FT,Data Engineer,60200,USD,60200,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
324,2024,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
325,2024,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
326,2024,SE,FT,Data Engineer,229500,USD,229500,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
327,2024,SE,FT,Data Engineer,126500,USD,126500,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
328,2024,MI,FT,Data Engineer,190000,USD,190000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
329,2024,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
330,2024,MI,FT,Data Engineer,147900,USD,147900,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
331,2024,MI,FT,Data Engineer,72200,USD,72200,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
332,2024,MI,FT,Data Engineer,168700,USD,168700,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
333,2024,MI,FT,Data Engineer,96400,USD,96400,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
334,2024,SE,FT,Data Engineer,161800,USD,161800,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
335,2024,SE,FT,Data Engineer,97100,USD,97100,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
336,2024,SE,FT,Data Engineer,265200,USD,265200,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
337,2024,SE,FT,Data Engineer,137100,USD,137100,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
338,2024,SE,FT,Data Engineer,166000,USD,166000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
339,2024,SE,FT,Data Engineer,82000,USD,82000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
340,2024,MI,FT,Data Engineer,196900,USD,196900,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
341,2024,MI,FT,Data Engineer,180393,USD,180393,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
342,2024,MI,FT,Data Engineer,275000,USD,275000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
343,2024,MI,FT,Data Engineer,185000,USD,185000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
344,2024,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
345,2024,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
346,2024,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
347,2024,SE,FT,Data Engineer,96000,USD,96000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
348,2024,SE,FT,Data Engineer,229900,USD,229900,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
349,2024,SE,FT,Data Engineer,201400,USD,201400,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
350,2024,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
351,2024,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
352,2024,SE,FT,Data Engineer,234000,USD,234000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
353,2024,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
354,2024,MI,FT,Data Engineer,170000,USD,170000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
355,2024,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
356,2024,SE,FT,Data Engineer,265200,USD,265200,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
357,2024,SE,FT,Data Engineer,125700,USD,125700,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
358,2024,MI,FT,Data Engineer,120750,USD,120750,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
359,2024,MI,FT,Data Engineer,89250,USD,89250,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
360,2024,MI,FT,Data Engineer,135000,USD,135000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
361,2024,MI,FT,Data Engineer,108000,USD,108000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
362,2024,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
363,2024,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
364,2024,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
365,2024,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
366,2024,MI,FT,Data Engineer,190000,USD,190000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
367,2024,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
368,2024,SE,FT,Data Engineer,133861,USD,133861,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
369,2024,SE,FT,Data Engineer,80317,USD,80317,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
370,2024,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
371,2024,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
372,2024,SE,FT,Data Engineer,203000,USD,203000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
373,2024,SE,FT,Data Engineer,188698,USD,188698,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
374,2024,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
375,2024,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
376,2024,SE,FT,Data Engineer,188500,USD,188500,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
377,2024,SE,FT,Data Engineer,165100,USD,165100,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
378,2024,SE,FT,Data Engineer,196900,USD,196900,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
379,2024,SE,FT,Data Engineer,174129,USD,174129,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
380,2024,MI,FT,Data Engineer,135000,USD,135000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
381,2024,MI,FT,Data Engineer,108000,USD,108000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
382,2024,EX,FT,Data Engineer,85000,USD,85000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
383,2024,EX,FT,Data Engineer,80000,USD,80000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
384,2024,MI,FT,Data Engineer,122716,USD,122716,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
385,2024,MI,FT,Data Engineer,122716,USD,122716,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
386,2024,MI,FT,Data Engineer,258000,USD,258000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
387,2024,MI,FT,Data Engineer,141000,USD,141000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
388,2024,SE,FT,Data Engineer,279400,USD,279400,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
389,2024,SE,FT,Data Engineer,235745,USD,235745,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
390,2024,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
391,2024,MI,FT,Data Engineer,80000,USD,80000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
392,2024,MI,FT,Data Engineer,216600,USD,216600,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
393,2024,MI,FT,Data Engineer,79800,USD,79800,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
394,2024,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
395,2024,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
396,2024,MI,FT,Data Engineer,172000,USD,172000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
397,2024,MI,FT,Data Engineer,75600,USD,75600,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
398,2024,SE,FT,Data Engineer,193000,USD,193000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
399,2024,SE,FT,Data Engineer,84600,USD,84600,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
400,2024,SE,FT,Data Engineer,205700,USD,205700,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
401,2024,SE,FT,Data Engineer,135200,USD,135200,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
402,2024,SE,FT,Data Engineer,138500,USD,138500,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
403,2024,SE,FT,Data Engineer,138500,USD,138500,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
404,2024,MI,FT,Data Engineer,147900,USD,147900,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
405,2024,MI,FT,Data Engineer,72200,USD,72200,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
406,2024,SE,FT,Data Engineer,246000,USD,246000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
407,2024,SE,FT,Data Engineer,118000,USD,118000,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
408,2024,MI,FT,Data Engineer,211300,USD,211300,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
409,2024,MI,FT,Data Engineer,153500,USD,153500,US,100,US,M,30%,216,1478,0.1461434370771312,Hospitality
410,2024,SE,FT,Data Engineer,188500,USD,188500,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
411,2024,SE,FT,Data Engineer,165100,USD,165100,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
412,2024,MI,FT,Data Engineer,172000,USD,172000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
413,2024,MI,FT,Data Engineer,75600,USD,75600,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
414,2024,SE,FT,Data Engineer,234000,USD,234000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
415,2024,SE,FT,Data Engineer,117000,USD,117000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
416,2024,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
417,2024,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
418,2024,SE,FT,Data Engineer,166000,USD,166000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
419,2024,SE,FT,Data Engineer,82000,USD,82000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
420,2024,SE,FT,Data Engineer,323400,USD,323400,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
421,2024,SE,FT,Data Engineer,204400,USD,204400,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
422,2024,SE,FT,Data Engineer,63000,USD,63000,AR,100,AR,M,30%,216,1478,0.1461434370771312,Hospitality
423,2024,SE,FT,Data Engineer,58200,USD,58200,AR,100,AR,M,30%,216,1478,0.1461434370771312,Hospitality
424,2024,MI,FT,Data Engineer,50000,USD,50000,TR,100,TR,M,30%,216,1478,0.1461434370771312,Hospitality
425,2024,MI,FT,Data Engineer,48000,USD,48000,TR,100,TR,M,30%,216,1478,0.1461434370771312,Hospitality
426,2024,MI,FT,Data Engineer,235400,USD,235400,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
427,2024,MI,FT,Data Engineer,207815,USD,207815,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
428,2024,SE,FT,Data Engineer,147660,USD,147660,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
429,2024,SE,FT,Data Engineer,96100,USD,96100,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
430,2024,MI,FT,Data Engineer,184000,USD,184000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
431,2024,MI,FT,Data Engineer,123000,USD,123000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
432,2024,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
433,2024,SE,FT,Data Engineer,123365,USD,123365,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
434,2024,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
435,2024,MI,FT,Data Engineer,95285,USD,95285,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
436,2024,MI,FT,Data Engineer,126000,USD,126000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
437,2024,MI,FT,Data Engineer,95576,USD,95576,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
438,2024,MI,FT,Data Engineer,170000,USD,170000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
439,2024,MI,FT,Data Engineer,123365,USD,123365,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
440,2024,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
441,2024,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
442,2024,MI,FT,Data Engineer,126000,USD,126000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
443,2024,MI,FT,Data Engineer,96242,USD,96242,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
444,2024,SE,FT,Data Engineer,196000,USD,196000,US,0,US,M,30%,216,1478,0.1461434370771312,Hospitality
